post_id;post_link;post_type;comment_id;comment_pt;comment_en;timestamp;source_account;terreiro_size;data_collection_date;sentiment_vader_pt;sentiment_vader_en;sentiment_oplexicon;label_manual;notes;comment_length;emoji_count;religious_terms;interaction_type
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=2;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;485;Que o mundo saiba: aqui existe força, amor e ancestralidade viva. 💛✊🏽;Let the world know: here there is strength, love, and living ancestry. 💛✊🏽;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,8807;0,9118;;;;71;2,0;1,0;political
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=3;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;486;❤️❤️✨;❤️❤️✨;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,3182;;;;5;3,0;;emoji_only
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=4;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;487;😍;😍;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,4588;;;;2;1,0;;emoji_only
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=5;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;488;😍😍😍;😍😍😍;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,8402;;;;6;3,0;;emoji_only
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=6;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;489;♥️♥️♥️;♥️♥️♥️;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,9274;;;;6;3,0;;emoji_only
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=7;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;490;👏❤️;👏❤️;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,0;;;;4;2,0;;emoji_only
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=8;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;491;😍;😍;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,4588;;;;2;1,0;;emoji_only
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=9;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;492;💜💜💜💜💜💜💜💜;💜💜💜💜💜💜💜💜;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,9887;;;;16;8,0;;emoji_only
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=10;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;493;❤️👏;❤️👏;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,0;;;;4;2,0;;emoji_only
18;https://www.instagram.com/p/DJ7fowvh7x7/?img_index=11;Political post about the usage of photographs in Brasil and the reappropriation of the medium by minorities;494;❣️🤍;❣️🤍;vor 16 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,6369;;;;4;2,0;;emoji_only
19;https://www.instagram.com/p/DEujhYex39S/?img_index=1;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;495;Que venham mais 40 anos de amor em terra 😍😍😍😍;Here's to another 40 years of love on earth 😍😍😍😍;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,6369;0,9451;;;;49;4,0;;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=2;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;496;Agradeço a Deus e os orixás por colocar em minha vida te amo mãe;I thank God and the orixás for bringing you into my life. I love you, Mom.;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,7269;0,9153;;;;64;;3,0;thanks
19;https://www.instagram.com/p/DEujhYex39S/?img_index=3;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;497;Àse ooo;Àse ooo;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,5423;0,5423;;;;7;;1,0;axé
19;https://www.instagram.com/p/DEujhYex39S/?img_index=4;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;498;Vida longaaa ❤️;Long life ❤️;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,0;;;;15;1,0;;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=5;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;499;Que Orixá te conceda sabedoria, paciência, força e fé para cumprir sua nobre missão! ❤️❤️;May Orixá grant you wisdom, patience, strength, and faith to fulfill your noble mission! ❤️❤️;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,9336;0,9665;;;;89;2,0;1,0;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=6;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;500;Vida longa, Iya Sandra! 🙌🏼🤍;Long live Iya Sandra! 🙌🏼🤍;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,4199;0,4199;;;;30;2,0;1,0;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=7;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;501;Vida longa, minha Ìyá! ✨💛🩵;Long life, my Ìyá! ✨💛🩵;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,4199;0,6239;;;;28;3,0;1,0;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=8;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;502;Parabéns Sandra Lyra!!! 😍;Congratulations, Sandra Lyra!!! 😍;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,6981;0,8306;;;;26;1,0;;congratulations
19;https://www.instagram.com/p/DEujhYex39S/?img_index=9;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;503;Oju ibi ❤️❤️❤️❤️ Motumba e mtos beijos de alegria da sua irmã aqui do Pará;Oju ibi ❤️❤️❤️❤️ Motumba and lots of joyful kisses from your sister here in Pará;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,7579;0,802;;;Yoruba vocab;74;4,0;2,0;congratulations
19;https://www.instagram.com/p/DEujhYex39S/?img_index=10;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;504;Parabéns Yá!! Abenção!! Logum lhe conceda vida longa com saúde!!!😍;Congratulations, Yá! Blessings! May God grant you a long and healthy life! 😍;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,8209;0,9557;;;;67;1,0;2,0;congratulations
19;https://www.instagram.com/p/DEujhYex39S/?img_index=11;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;505;Viva a nossa Matriarca. A joia do maior. Viva nosso pai Logum Ede. Viva nosso egbe por ter essa liderança;Long live our Matriarch. The jewel of the greatest. Long live our father Logum Ede. Long live our egbe for having this leadership.;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,9337;0,7717;;;religious vocab;105;;2,0;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=12;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;506;Lọní ojo odun Iyá!! Ayó, ayó!🩵💛;Lọní ojo odun Iyá!! Ayó, ayó!🩵💛;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,5229;0,8213;;;Comment in Yoruba;33;2,0;3,0;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=13;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;507;Vida longa mãe. ❤️;Long live Mom. ❤️;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,0;;;;18;1,0;1,0;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=14;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;508;Mulher incrível que tive o prazer de conhecer pessoalmente, pois virtualmente já se vai mais de uma década 😍 agora posso lhe chamar de minha irmã 💜 parabéns por essa linda caminhada.... Amo-te hoje, amanhã e sempre 🙏🙌 @sandra.lyra.g;An incredible woman whom I had the pleasure of meeting in person, as we have known each other virtually for over a decade 😍 Now I can call you my sister 💜 Congratulations on this beautiful journey.... I love you today, tomorrow, and always 🙏🙌 @sandra.lyra.g;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,9136;0,9747;;;;236;4,0;;congratulations
19;https://www.instagram.com/p/DEujhYex39S/?img_index=15;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;509;Parabéns Egbomi @sandra.lyra.g ! Que Lògún Edé sempre te faça próspera e te dê êxito na sua caminhada! 🥰🎣🏹💛🩵;Congratulations Egbomi @sandra.lyra.g! May Lògún Edé always bring you prosperity and success on your journey! 🥰🎣🏹💛🩵;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,6688;0,9476;;;;113;5,0;2,0;congratulations
19;https://www.instagram.com/p/DEujhYex39S/?img_index=16;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;510;O Ilè Iji Jagun Asé Iyá Ogunté na pessoa do Babalorisa Jailton Cerqueira de Omolú, parabeniza a Iyalorisa Sandra Lyra pelo 40 anos de iniciação e amor pelo Asé.❤️ Motunbá.;Ilè Iji Jagun Asé Iyá Ogunté, represented by Babalorisa Jailton Cerqueira de Omolú, congratulates Iyalorisa Sandra Lyra on 40 years of initiation and love for Asé.❤️ Motunbá.;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,9565;0,9287;;;Many Yoruba words;171;1,0;6,0;congratulations
19;https://www.instagram.com/p/DEujhYex39S/?img_index=17;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;511;Viva essa grande mulher ❤️ te amo mãe !;Long live this amazing woman ❤️ I love you, Mom!;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,7263;0,8748;;;;39;1,0;1,0;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=18;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;512;Vida com.saude muita prosperidade em sua vida.;Healthy living and much prosperity in your life.;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,4019;;;;46;;;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=19;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;513;🤍🤍;🤍🤍;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,0;;;;4;2,0;;emoji_only
19;https://www.instagram.com/p/DEujhYex39S/?img_index=20;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;514;Muito Asè!;Lots of Asè!;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,5848;0,5848;;;;10;;1,0;axé
19;https://www.instagram.com/p/DEujhYex39S/?img_index=21;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;515;Que se repita por muitos anos!!!💛🩵💛🩵💛🩵;May it continue for many years to come!!!💛🩵💛🩵💛🩵;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,0;;;;44;6,0;;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=22;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;516;Sua benção;Your blessing;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,4939;0,4939;;;;10;;;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=23;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;517;Vida longa 🩵💛;Long life 🩵💛;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,6369;;;;15;2,0;;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=24;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;518;Vida longa ya te amo de mais ❤️;Long life, I love you so much ❤️;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,3612;0,6369;;;;31;1,0;1,0;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=25;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;519;te amo ìyá!💛💙;I love you, ìyá!💛💙;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,4199;0,9468;;;;15;2,0;1,0;praise
19;https://www.instagram.com/p/DEujhYex39S/?img_index=26;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;520;A senhora merece tudo de bom que acontece na vida da senhora 😍 que venha mais e mais anos de axe;You deserve all the good things that happen in your life 😍 May there be many more years of axe to come.;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,8402;0,8646;;;;97;1,0;1,0;blessing
19;https://www.instagram.com/p/DEujhYex39S/?img_index=27;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;521;Obrigado meus filhos. Que logun Ede abençoe nossa casa !! Muito obrigado a todos os filhos, amigos e clientes !!;Thank you, my children. May God bless our home! Many thanks to all my children, friends, and customers!;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,9164;0,9183;;;;112;;3,0;thanks
19;https://www.instagram.com/p/DEujhYex39S/?img_index=28;Celebrating the 40 years anniversary of the terreiro's Iyalorixá;522;Que venha mas 40 iya;May arrive 40 more, iya;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,5023;0,4201;;;;20;;1,0;blessing
20;https://www.instagram.com/p/DEcYxHUxr3J/?img_index=1;Celebrating Exú;523;Parabéns minha irmã ❤️ saudades axe;Congratulations, my sister ❤️ I miss you, axe;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,8126;0,7783;;;;35;1,0;1,0;congratulations
20;https://www.instagram.com/p/DEcYxHUxr3J/?img_index=2;Celebrating Exú;524;🕯️🥂✨;🕯️🥂✨;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,0;0,3182;;;;6;3,0;;emoji_only
20;https://www.instagram.com/p/DEcYxHUxr3J/?img_index=3;Celebrating Exú;525;Laroyê 🔥;Laroyê 🔥;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,4588;0,7184;;;Greeting to iemanjá;9;1,0;1,0;spiritual_praise
20;https://www.instagram.com/p/DEcYxHUxr3J/?img_index=4;Celebrating Exú;526;Laroyê 🥹🔥;Laroyê 🥹🔥;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,4588;0,7184;;;Greeting to iemanjá;11;2,0;1,0;spiritual_praise
20;https://www.instagram.com/p/DEcYxHUxr3J/?img_index=5;Celebrating Exú;527;Laroyê 🔥;Laroyê 🔥;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,4588;0,7184;;;Greeting to iemanjá;9;1,0;1,0;spiritual_praise
20;https://www.instagram.com/p/DEcYxHUxr3J/?img_index=6;Celebrating Exú;528;Laroyê🔥🔥🔥🔥🔥;Laroyê🔥🔥🔥🔥🔥;vor 35 Wo.;ileomoalajopa;1007;15.09.25;0,4588;0,9517;;;Greeting to iemanjá;16;5,0;1,0;spiritual_praise
21;https://www.instagram.com/p/DOTJbXkDkXs/;Celebrating Candomblé's role in brazilian independence on sep. 07;529;Viva a resistência do nossos ancestrais! Viva o povo do santo! Viva a Nação Brasileira!;Long live the resistance of our ancestors! Long live the people of the saint! Long live the Brazilian Nation!;vor 1 Wo.;ileomorodeaxe;5184;15.09.25;0,851;0,0;;;"Contact with terreiro | Bio of the page: ""Força, axé, tradição e resistência"" --> clear political dimension to social media usage";87;;2,0;political
21;https://www.instagram.com/p/DOTJbXkDkXs/;Celebrating Candomblé's role in brazilian independence on sep. 08;530;Texto profundo.Parabéns.;Profound text. Congratulations.;vor 1 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,5994;;;;24;;;congratulations
21;https://www.instagram.com/p/DOTJbXkDkXs/;Celebrating Candomblé's role in brazilian independence on sep. 09;531;Foto linda e repleta de Axé. AXÉ!!;Beautiful photo, full of Axé. AXÉ!!;vor 1 Wo.;ileomorodeaxe;5184;15.09.25;0,9234;0,9219;;;;34;;2,0;spiritual_praise
21;https://www.instagram.com/p/DOTJbXkDkXs/;Celebrating Candomblé's role in brazilian independence on sep. 10;532;Lindo texto 👏👏👏 🇧🇷;Beautiful text 👏👏👏 🇧🇷;vor 1 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,5994;;;;23;4,0;;praise
21;https://www.instagram.com/p/DOTJbXkDkXs/;Celebrating Candomblé's role in brazilian independence on sep. 11;533;😍👏👏;😍👏👏;vor 1 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,4588;;;;6;3,0;;emoji_only
21;https://www.instagram.com/p/DOTJbXkDkXs/;Celebrating Candomblé's role in brazilian independence on sep. 12;534;❤️🙌👏👏👏;❤️🙌👏👏👏;vor 1 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,0;;;;10;5,0;;emoji_only
21;https://www.instagram.com/p/DOTJbXkDkXs/;Celebrating Candomblé's role in brazilian independence on sep. 13;535;Axé!!! 👏🏾👏🏾👏🏾❤️❤️❤️;Axé!!! 👏🏾👏🏾👏🏾❤️❤️❤️;vor 1 Wo.;ileomorodeaxe;5184;15.09.25;0,6571;0,6571;;;;25;6,0;1,0;axé
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;536;Eu tô chocada com a notícia é babado 😮😮;I'm shocked by the news, it's gossip 😮😮;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,0;-0,4588;;;;41;2,0;;sharing
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;537;Foi necessário, não podemos jamais permitir tal desrespeito e conduta erronea em nosso Iem nosso Ile. A hierarquia precisa ser mantida, e o respeito aos nossos mais velhos tbm. Infelizmente existem pessoas que precisam do axé, mais não querem se adequar, e precisamos agir, para que um, não contamine o outro. Fica meus sentimentos, mais foi preciso agir.;"It was necessary; we can never allow such disrespect and wrongful conduct in our Iem our Ile. The hierarchy must be maintained, as well as respect for our elders. Unfortunately, there are people who need the axé, but do not want to conform, and we must act so that one does not contaminate the other. My feelings remain, but it was necessary to act.";vor 19 Wo.;ileomorodeaxe;5184;15.09.25;-0,6369;0,4854;;;;355;;3,0;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;538;A situação é muito triste! Mas, vamos enaltecer a conduta da Iyalòrìsá e mais ainda do Ilé Asé que não subverteu os seus pilares e os seus princípios. Uma casa pautada na Liderança verdadeira e na Comunidade em orixá age desta forma. Assim, o Axé prospera, pois Esú é justo! Ireooo. 👏🏽👏🏽👏🏽;The situation is very sad! But let us praise the conduct of Iyalòrìsá and even more so of Ilé Asé, which did not subvert its pillars and principles. A house based on true leadership and community in orixá acts in this way. Thus, Axé prospers, for Esú is just! Ireooo. 👏🏽👏🏽👏🏽;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,9341;0,9767;;;;295;3,0;6,0;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;539;Parabéns pela conduta e atitude. Se não quer seguir o que a casa ensina não deve continuar. Se todas casas fossem assim não tava essa marmotagem e falta de respeito com nosso axé.👏👏👏;Congratulations on your conduct and attitude. If you don't want to follow what the house teaches, you shouldn't continue. If all houses were like this, there wouldn't be such laziness and disrespect for our axé.👏👏👏;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,4767;0,7832;;;;185;3,0;1,0;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;540;Máximo respeito!!! A transparência prevalece… Parabéns pela conduta de cunho informativo. Sua benção ❣️;Maximum respect!!! Transparency prevails... Congratulations on your informative approach. Your blessing ❣️;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,8827;0,9458;;;;103;1,0;;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;541;Que situação triste e extremamente desagradável, além de deselegante. Parabenizo o Ilê Omorodé por manter, mesmo diante de uma circunstância tão delicada, uma postura firme, ética e respeitosa. Não sou filha da casa, mas conheço o trabalho sério conduzido pela zeladora e lamento profundamente que o Omorodé tenha passado por algo assim. Que a justiça dos orixás e o silêncio sagrado tragam paz e equilíbrio. Axé!;What a sad and extremely unpleasant situation, not to mention inelegant. I congratulate Ilê Omorodé for maintaining a firm, ethical, and respectful stance, even in such delicate circumstances. I am not a member of the house, but I am familiar with the serious work carried out by the caretaker, and I deeply regret that Omorodé has had to go through something like this. May the justice of the orixás and the sacred silence bring peace and balance. Axé!;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,9224;0,9707;;;;413;;2,0;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;542;O que ele fez, alguém sabe ? Não sei do que se trata, mas parabéns aos envolvidos pela postura.;Does anyone know what he did? I don't know what it's about, but congratulations to everyone involved for their attitude.;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,6956;0,7469;;;;95;;;question
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;543;👏👏👏👏👏é doloroso mas é preciso agir,;👏👏👏👏👏It's painful, but we must act.;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;-0,3291;-0,2382;;;;40;5,0;;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;544;👏👏👏👏👏👏👏 RESPEITO PELA CLAREZA E CONDUTA!!!👏👏👏👏❤️❤️❤️;👏👏👏👏👏👏👏 RESPECT FOR CLARITY AND CONDUCT!!!👏👏👏👏❤️❤️❤️;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,7074;0,8459;;;;63;14,0;;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;545;Parabéns pela conduta! Bênção e que vocês constituem pregando o verdadeiro candomblé e axé!;Congratulations on your conduct! Blessings, and may you continue preaching true Candomblé and Axé!;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,9039;0,9358;;;;91;;2,0;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;546;Tem minha admiração e assino embaixo, parabéns aos dirigentes.;You have my admiration, and I wholeheartedly agree. Congratulations to the leaders.;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,8126;0,872;;;;62;;;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;547;Que todas as casas de axé deveriam seguir essa conduta, pois só assim acabaria esse iniciados que saem das casas onde foram iniciados falarem mal da casa e não ser aceito mais em casa nenhuma;All axé houses should follow this conduct, because only then will it end that initiates who leave the houses where they were initiated speak ill of the house and are no longer accepted in any house.;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;-0,4767;-0,3641;;;;191;;1,0;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;548;👏👏;👏👏;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,0;;;;4;2,0;;emoji_only
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;549;👏👏👏👏👏👏👏;👏👏👏👏👏👏👏;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,0;;;;14;7,0;;emoji_only
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;550;Q absurdo Iya ,falta de respeito;That's absurd, Iya, disrespectful.;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;-0,0516;0,3612;;;;32;;1,0;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;551;Exemplo que todas as casas deveriam seguir diante deste tipo de situação. Parabéns!;An example that all houses should follow in this type of situation. Congratulations!;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,636;0,636;;;;83;;1,0;support
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;552;@awofakanofunbiroso;@awofakanofunbiroso;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,0;;;;19;;;tag
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;553;👏👏👏 Motumbá;👏👏👏 Motumbá;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,3612;;;;14;3,0;1,0;spiritual_praise
22;https://www.instagram.com/p/DJC52GeSJaz/;Post detailing the expulsion of a former member for various disrespectful actions, culminating in the publication of a video taken during a ritual;554;Muito bem👏👏👏;Very good👏👏👏;vor 19 Wo.;ileomorodeaxe;5184;15.09.25;0,2732;0,4927;;;;15;3,0;;praise
23;https://www.instagram.com/p/DDrXZxDxico/?img_index=1;Celebration of Logun Edé festival, post showing insides of terreiro before festival's beginning;555;Lindeza!!! Okê Arô!;Beautiful!!! Okê Arô!;vor 38 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,7243;;;;19;;1,0;spiritual_praise
23;https://www.instagram.com/p/DDrXZxDxico/?img_index=2;Celebration of Logun Edé festival, post showing insides of terreiro before festival's beginning;556;Ainda em êxtase total, que axé, que energia, que maravilha! ❤️🙌😍 Viva Logun Edé, viva o legado de Pai Augusto Cezar e Viva @iyanaudeomolu por ser nossa sacerdotisa nos orientando nesse imenso caminho;Still in total ecstasy, what axé, what energy, how wonderful! ❤️🙌😍 Long live Logun Edé, long live the legacy of Pai Augusto Cezar, and long live @iyanaudeomolu for being our priestess, guiding us on this immense path.;vor 38 Wo.;ileomorodeaxe;5184;15.09.25;0,9501;0,952;;;;201;3,0;4,0;spiritual_praise
23;https://www.instagram.com/p/DDrXZxDxico/?img_index=3;Celebration of Logun Edé festival, post showing insides of terreiro before festival's beginning;557;Viva Logun Edé....🏹💙;Long live Logun Edé....🏹💙;vor 38 Wo.;ileomorodeaxe;5184;15.09.25;0,4215;0,6369;;;Religious vocab;22;2,0;1,0;blessing
23;https://www.instagram.com/p/DDrXZxDxico/?img_index=4;Celebration of Logun Edé festival, post showing insides of terreiro before festival's beginning;558;Foi lindo demais 💛🌿;It was so beautiful 💛🌿;vor 38 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,8874;;;;21;2,0;;praise
23;https://www.instagram.com/p/DDrXZxDxico/?img_index=5;Celebration of Logun Edé festival, post showing insides of terreiro before festival's beginning;559;Lindeza bênção meu pai💚💛🏹👏🏽;Beautiful blessing, my father💚💛🏹👏🏽;vor 38 Wo.;ileomorodeaxe;5184;15.09.25;0,4939;0,9477;;;;32;4,0;1,0;blessing
23;https://www.instagram.com/p/DDrXZxDxico/?img_index=6;Celebration of Logun Edé festival, post showing insides of terreiro before festival's beginning;560;👏👏👏👏👏🙌🙌🙌🙌🌿🏹;👏👏👏👏👏🙌🙌🙌🙌🌿🏹;vor 38 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,0;;;;22;11,0;;emoji_only
23;https://www.instagram.com/p/DDrXZxDxico/?img_index=7;Celebration of Logun Edé festival, post showing insides of terreiro before festival's beginning;561;Viva Oxóssi, Viva Logun Edé ❤️;Long live Oxóssi, Long live Logun Edé ❤️;vor 38 Wo.;ileomorodeaxe;5184;15.09.25;0,6808;0,6124;;;;30;1,0;2,0;blessing
23;https://www.instagram.com/p/DDrXZxDxico/?img_index=8;Celebration of Logun Edé festival, post showing insides of terreiro before festival's beginning;562;👏👏👏👏;👏👏👏👏;vor 38 Wo.;ileomorodeaxe;5184;15.09.25;0,0;0,0;;;;8;4,0;;emoji_only
